datetime,uptimevalue_raw
2017-05-08 17:03:00,821675.8088922501
2017-05-08 17:08:00,821675.8088922501
2017-05-08 17:13:00,821675.8088922501
2017-05-08 17:18:00,821675.8088922501
2017-05-08 17:23:00,821675.8088922501
2017-05-08 17:28:00,821675.8088922501
2017-05-08 17:33:00,821675.8088922501
2017-05-08 17:38:00,821675.8088922501
2017-05-08 17:43:00,821675.8088922501
2017-05-08 17:48:00,821675.8088922501
2017-05-08 17:53:00,821675.8088922501
2017-05-08 17:58:00,821675.8088922501
2017-05-08 18:03:00,821675.8088922501
2017-05-08 18:08:00,821675.8088922501
2017-05-08 18:13:00,821675.8088922501
2017-05-08 18:18:00,821675.8088922501
2017-05-08 18:23:00,821675.8088922501
2017-05-08 18:28:00,821675.8088922501
2017-05-08 18:33:00,821675.8088922501
2017-05-08 18:38:00,821675.8088922501
2017-05-08 18:43:00,821675.8088922501
2017-05-08 18:48:00,821675.8088922501
2017-05-08 18:53:00,821675.8088922501
2017-05-08 18:58:00,821675.8088922501
2017-05-08 19:03:00,821675.8088922501
2017-05-08 19:08:00,821675.8088922501
2017-05-08 19:13:00,821675.8088922501
2017-05-08 19:18:00,821675.8088922501
2017-05-08 19:23:00,821675.8088922501
2017-05-08 19:28:00,821675.8088922501
2017-05-08 19:33:00,821675.8088922501
2017-05-08 19:38:00,821675.8088922501
2017-05-08 19:43:00,821675.8088922501
2017-05-08 19:48:00,821675.8088922501
2017-05-08 19:53:00,821675.8088922501
2017-05-08 19:58:00,821675.8088922501
2017-05-08 20:03:00,821675.8088922501
2017-05-08 20:08:00,821675.8088922501
2017-05-08 20:13:00,821675.8088922501
2017-05-08 20:18:00,821675.8088922501
2017-05-08 20:23:00,821675.8088922501
2017-05-08 20:28:00,821675.8088922501
2017-05-08 20:33:00,821675.8088922501
2017-05-08 20:38:00,821675.8088922501
2017-05-08 20:43:00,821675.8088922501
2017-05-08 20:48:00,821675.8088922501
2017-05-08 20:53:00,821675.8088922501
2017-05-08 20:58:00,821675.8088922501
2017-05-08 21:03:00,821675.8088922501
2017-05-08 21:08:00,821675.8088922501
2017-05-08 21:13:00,821675.8088922501
2017-05-08 21:18:00,821675.8088922501
2017-05-08 21:23:00,821675.8088922501
2017-05-08 21:28:00,821675.8088922501
2017-05-08 21:33:00,821675.8088922501
2017-05-08 21:38:00,821675.8088922501
2017-05-08 21:43:00,821675.8088922501
2017-05-08 21:48:00,821675.8088922501
2017-05-08 21:53:00,821675.8088922501
2017-05-08 21:58:00,821675.8088922501
2017-05-08 22:03:00,821675.8088922501
2017-05-08 22:08:00,821675.8088922501
2017-05-08 22:13:00,821675.8088922501
2017-05-08 22:18:00,821675.8088922501
2017-05-08 22:23:00,821675.8088922501
2017-05-08 22:28:00,821675.8088922501
2017-05-08 22:33:00,821675.8088922501
2017-05-08 22:38:00,821675.8088922501
2017-05-08 22:43:00,821675.8088922501
2017-05-08 22:48:00,821675.8088922501
2017-05-08 22:53:00,821675.8088922501
2017-05-08 22:58:00,821675.8088922501
2017-05-08 23:03:00,821675.8088922501
2017-05-08 23:08:00,821675.8088922501
2017-05-08 23:13:00,821675.8088922501
2017-05-08 23:18:00,821675.8088922501
2017-05-08 23:23:00,821675.8088922501
2017-05-08 23:28:00,821675.8088922501
2017-05-08 23:33:00,821675.8088922501
2017-05-08 23:38:00,821675.8088922501
2017-05-08 23:43:00,821675.8088922501
2017-05-08 23:48:00,821675.8088922501
2017-05-08 23:53:00,821675.8088922501
2017-05-08 23:58:00,821675.8088922501
2017-05-09 00:03:00,821675.8088922501
2017-05-09 00:08:00,821675.8088922501
2017-05-09 00:13:00,821675.8088922501
2017-05-09 00:18:00,821675.8088922501
2017-05-09 00:23:00,821675.8088922501
2017-05-09 00:28:00,821675.8088922501
2017-05-09 00:33:00,821675.8088922501
2017-05-09 00:38:00,821675.8088922501
2017-05-09 00:43:00,821675.8088922501
2017-05-09 00:48:00,821675.8088922501
2017-05-09 00:53:00,821675.8088922501
2017-05-09 00:58:00,821675.8088922501
2017-05-09 01:03:00,821675.8088922501
2017-05-09 01:08:00,821675.8088922501
2017-05-09 01:13:00,821675.8088922501
2017-05-09 01:18:00,821675.8088922501
2017-05-09 01:23:00,821675.8088922501
2017-05-09 01:28:00,821675.8088922501
2017-05-09 01:33:00,821675.8088922501
2017-05-09 01:38:00,821675.8088922501
2017-05-09 01:43:00,821675.8088922501
2017-05-09 01:48:00,821675.8088922501
2017-05-09 01:53:00,821675.8088922501
2017-05-09 01:58:00,821675.8088922501
2017-05-09 02:03:00,821675.8088922501
2017-05-09 02:08:00,821675.8088922501
2017-05-09 02:13:00,821675.8088922501
2017-05-09 02:18:00,821675.8088922501
2017-05-09 02:23:00,821675.8088922501
2017-05-09 02:28:00,821675.8088922501
2017-05-09 02:33:00,821675.8088922501
2017-05-09 02:38:00,821675.8088922501
2017-05-09 02:43:00,821675.8088922501
2017-05-09 02:48:00,821675.8088922501
2017-05-09 02:53:00,821675.8088922501
2017-05-09 02:58:00,821675.8088922501
2017-05-09 03:03:00,821675.8088922501
2017-05-09 03:08:00,821675.8088922501
2017-05-09 03:13:00,821675.8088922501
2017-05-09 03:18:00,821675.8088922501
2017-05-09 03:23:00,821675.8088922501
2017-05-09 03:28:00,821675.8088922501
2017-05-09 03:33:00,821675.8088922501
2017-05-09 03:38:00,821675.8088922501
2017-05-09 03:43:00,821675.8088922501
2017-05-09 03:48:00,821675.8088922501
2017-05-09 03:53:00,821675.8088922501
2017-05-09 03:58:00,821675.8088922501
2017-05-09 04:03:00,821675.8088922501
2017-05-09 04:08:00,821675.8088922501
2017-05-09 04:13:00,821675.8088922501
2017-05-09 04:18:00,821675.8088922501
2017-05-09 04:23:00,821675.8088922501
2017-05-09 04:28:00,821675.8088922501
2017-05-09 04:33:00,821675.8088922501
2017-05-09 04:38:00,821675.8088922501
2017-05-09 04:43:00,821675.8088922501
2017-05-09 04:48:00,821675.8088922501
2017-05-09 04:53:00,821675.8088922501
2017-05-09 04:58:00,821675.8088922501
2017-05-09 05:03:00,821675.8088922501
2017-05-09 05:08:00,821675.8088922501
2017-05-09 05:13:00,821675.8088922501
2017-05-09 05:18:00,821675.8088922501
2017-05-09 05:23:00,821675.8088922501
2017-05-09 05:28:00,821675.8088922501
2017-05-09 05:33:00,821675.8088922501
2017-05-09 05:38:00,821675.8088922501
2017-05-09 05:43:00,821675.8088922501
2017-05-09 05:48:00,821675.8088922501
2017-05-09 05:53:00,821675.8088922501
2017-05-09 05:58:00,821675.8088922501
2017-05-09 06:03:00,821675.8088922501
2017-05-09 06:08:00,821675.8088922501
2017-05-09 06:13:00,821675.8088922501
2017-05-09 06:18:00,821675.8088922501
2017-05-09 06:23:00,821675.8088922501
2017-05-09 06:28:00,821675.8088922501
2017-05-09 06:33:00,821675.8088922501
2017-05-09 06:38:00,821675.8088922501
2017-05-09 06:43:00,821675.8088922501
2017-05-09 06:48:00,821675.8088922501
2017-05-09 06:53:00,821675.8088922501
2017-05-09 06:58:00,821675.8088922501
2017-05-09 07:03:00,821675.8088922501
2017-05-09 07:08:00,821675.8088922501
2017-05-09 07:13:00,821675.8088922501
2017-05-09 07:18:00,821675.8088922501
2017-05-09 07:23:00,821675.8088922501
2017-05-09 07:28:00,821675.8088922501
2017-05-09 07:33:00,821675.8088922501
2017-05-09 07:38:00,821675.8088922501
2017-05-09 07:43:00,821675.8088922501
2017-05-09 07:48:00,821675.8088922501
2017-05-09 07:53:00,821675.8088922501
2017-05-09 07:58:00,821675.8088922501
2017-05-09 08:03:00,821675.8088922501
2017-05-09 08:08:00,821675.8088922501
2017-05-09 08:13:00,821675.8088922501
2017-05-09 08:18:00,821675.8088922501
2017-05-09 08:23:00,821675.8088922501
2017-05-09 08:28:00,821675.8088922501
2017-05-09 08:33:00,821675.8088922501
2017-05-09 08:38:00,821675.8088922501
2017-05-09 08:43:00,821675.8088922501
2017-05-09 08:48:00,821675.8088922501
2017-05-09 08:53:00,821675.8088922501
2017-05-09 08:58:00,821675.8088922501
2017-05-09 09:03:00,821675.8088922501
2017-05-09 09:08:00,821675.8088922501
2017-05-09 09:13:00,821675.8088922501
2017-05-09 09:18:00,821675.8088922501
2017-05-09 09:23:00,821675.8088922501
2017-05-09 09:28:00,821675.8088922501
2017-05-09 09:33:00,821675.8088922501
2017-05-09 09:38:00,821675.8088922501
2017-05-09 09:43:00,821675.8088922501
2017-05-09 09:48:00,821675.8088922501
2017-05-09 09:53:00,821675.8088922501
2017-05-09 09:58:00,821675.8088922501
2017-05-09 10:03:00,821675.8088922501
2017-05-09 10:08:00,821675.8088922501
2017-05-09 10:13:00,821675.8088922501
2017-05-09 10:18:00,821675.8088922501
2017-05-09 10:23:00,821675.8088922501
2017-05-09 10:28:00,821675.8088922501
2017-05-09 10:33:00,821675.8088922501
2017-05-09 10:38:00,821675.8088922501
2017-05-09 10:43:00,821675.8088922501
2017-05-09 10:48:00,821675.8088922501
2017-05-09 10:53:00,821675.8088922501
2017-05-09 10:58:00,821675.8088922501
2017-05-09 11:03:00,821675.8088922501
2017-05-09 11:08:00,821675.8088922501
2017-05-09 11:13:00,821675.8088922501
2017-05-09 11:18:00,821675.8088922501
2017-05-09 11:23:00,821675.8088922501
2017-05-09 11:28:00,821675.8088922501
2017-05-09 11:33:00,821675.8088922501
2017-05-09 11:38:00,821675.8088922501
2017-05-09 11:43:00,821675.8088922501
2017-05-09 11:48:00,821675.8088922501
2017-05-09 11:53:00,821675.8088922501
2017-05-09 11:58:00,821675.8088922501
2017-05-09 12:03:00,821675.8088922501
2017-05-09 12:08:00,821675.8088922501
2017-05-09 12:13:00,821675.8088922501
2017-05-09 12:18:00,821675.8088922501
2017-05-09 12:23:00,821675.8088922501
2017-05-09 12:28:00,821675.8088922501
2017-05-09 12:33:00,821675.8088922501
2017-05-09 12:38:00,821675.8088922501
2017-05-09 12:43:00,821675.8088922501
2017-05-09 12:48:00,821675.8088922501
2017-05-09 12:53:00,821675.8088922501
2017-05-09 12:58:00,821675.8088922501
2017-05-09 13:03:00,821675.8088922501
2017-05-09 13:08:00,821675.8088922501
2017-05-09 13:13:00,821675.8088922501
2017-05-09 13:18:00,821675.8088922501
2017-05-09 13:23:00,821675.8088922501
2017-05-09 13:28:00,821675.8088922501
2017-05-09 13:33:00,821675.8088922501
2017-05-09 13:38:00,821675.8088922501
2017-05-09 13:43:00,821675.8088922501
2017-05-09 13:48:00,821675.8088922501
2017-05-09 13:53:00,821675.8088922501
2017-05-09 13:58:00,821675.8088922501
2017-05-09 14:03:00,821675.8088922501
2017-05-09 14:08:00,821675.8088922501
2017-05-09 14:13:00,821675.8088922501
2017-05-09 14:18:00,821675.8088922501
2017-05-09 14:23:00,821675.8088922501
2017-05-09 14:28:00,821675.8088922501
2017-05-09 14:33:00,821675.8088922501
2017-05-09 14:38:00,821675.8088922501
2017-05-09 14:43:00,821675.8088922501
2017-05-09 14:48:00,821675.8088922501
2017-05-09 14:53:00,821675.8088922501
2017-05-09 14:58:00,821675.8088922501
2017-05-09 15:03:00,821675.8088922501
2017-05-09 15:08:00,821675.8088922501
2017-05-09 15:13:00,821675.8088922501
2017-05-09 15:18:00,821675.8088922501
2017-05-09 15:23:00,821675.8088922501
2017-05-09 15:28:00,821675.8088922501
2017-05-09 15:33:00,821675.8088922501
2017-05-09 15:38:00,821675.8088922501
2017-05-09 15:43:00,821675.8088922501
2017-05-09 15:48:00,821675.8088922501
2017-05-09 15:53:00,821675.8088922501
2017-05-09 15:58:00,821675.8088922501
2017-05-09 16:03:00,821675.8088922501
2017-05-09 16:08:00,821675.8088922501
2017-05-09 16:13:00,821675.8088922501
2017-05-09 16:18:00,821675.8088922501
2017-05-09 16:23:00,821675.8088922501
2017-05-09 16:28:00,821675.8088922501
2017-05-09 16:33:00,821675.8088922501
2017-05-09 16:38:00,821675.8088922501
2017-05-09 16:43:00,821675.8088922501
2017-05-09 16:48:00,821675.8088922501
2017-05-09 16:53:00,821675.8088922501
2017-05-09 16:58:00,821675.8088922501
2017-05-09 17:03:00,821675.8088922501
2017-05-09 17:08:00,821675.8088922501
2017-05-09 17:13:00,821675.8088922501
2017-05-09 17:18:00,821675.8088922501
2017-05-09 17:23:00,821675.8088922501
2017-05-09 17:28:00,821675.8088922501
2017-05-09 17:33:00,821675.8088922501
2017-05-09 17:38:00,821675.8088922501
2017-05-09 17:43:00,821675.8088922501
2017-05-09 17:48:00,821675.8088922501
2017-05-09 17:53:00,821675.8088922501
2017-05-09 17:58:00,821675.8088922501
2017-05-09 18:03:00,821675.8088922501
2017-05-09 18:08:00,821675.8088922501
2017-05-09 18:13:00,821675.8088922501
2017-05-09 18:18:00,821675.8088922501
2017-05-09 18:23:00,821675.8088922501
2017-05-09 18:28:00,821675.8088922501
2017-05-09 18:33:00,821675.8088922501
2017-05-09 18:38:00,821675.8088922501
2017-05-09 18:43:00,821675.8088922501
2017-05-09 18:48:00,821675.8088922501
2017-05-09 18:53:00,821675.8088922501
2017-05-09 18:58:00,821675.8088922501
2017-05-09 19:03:00,821675.8088922501
2017-05-09 19:08:00,821675.8088922501
2017-05-09 19:13:00,821675.8088922501
2017-05-09 19:18:00,821675.8088922501
2017-05-09 19:23:00,821675.8088922501
2017-05-09 19:28:00,821675.8088922501
2017-05-09 19:33:00,821675.8088922501
2017-05-09 19:38:00,821675.8088922501
2017-05-09 19:43:00,821675.8088922501
2017-05-09 19:48:00,821675.8088922501
2017-05-09 19:53:00,821675.8088922501
2017-05-09 19:58:00,821675.8088922501
2017-05-09 20:03:00,821675.8088922501
2017-05-09 20:08:00,821675.8088922501
2017-05-09 20:13:00,821675.8088922501
2017-05-09 20:18:00,821675.8088922501
2017-05-09 20:23:00,821675.8088922501
2017-05-09 20:28:00,821675.8088922501
2017-05-09 20:33:00,821675.8088922501
2017-05-09 20:38:00,821675.8088922501
2017-05-09 20:43:00,821675.8088922501
2017-05-09 20:48:00,821675.8088922501
2017-05-09 20:53:00,821675.8088922501
2017-05-09 20:58:00,821675.8088922501
2017-05-09 21:03:00,821675.8088922501
2017-05-09 21:08:00,821675.8088922501
2017-05-09 21:13:00,821675.8088922501
2017-05-09 21:18:00,821675.8088922501
2017-05-09 21:23:00,821675.8088922501
2017-05-09 21:28:00,821675.8088922501
2017-05-09 21:33:00,821675.8088922501
2017-05-09 21:38:00,821675.8088922501
2017-05-09 21:43:00,821675.8088922501
2017-05-09 21:48:00,821675.8088922501
2017-05-09 21:53:00,821675.8088922501
2017-05-09 21:58:00,821675.8088922501
2017-05-09 22:03:00,821675.8088922501
2017-05-09 22:08:00,821675.8088922501
2017-05-09 22:13:00,821675.8088922501
2017-05-09 22:18:00,821675.8088922501
2017-05-09 22:23:00,821675.8088922501
2017-05-09 22:28:00,821675.8088922501
2017-05-09 22:33:00,821675.8088922501
2017-05-09 22:38:00,821675.8088922501
2017-05-09 22:43:00,821675.8088922501
2017-05-09 22:48:00,821675.8088922501
2017-05-09 22:53:00,821675.8088922501
2017-05-09 22:58:00,821675.8088922501
2017-05-09 23:03:00,821675.8088922501
2017-05-09 23:08:00,821675.8088922501
2017-05-09 23:13:00,821675.8088922501
2017-05-09 23:18:00,821675.8088922501
2017-05-09 23:23:00,821675.8088922501
2017-05-09 23:28:00,821675.8088922501
2017-05-09 23:33:00,821675.8088922501
2017-05-09 23:38:00,821675.8088922501
2017-05-09 23:43:00,821675.8088922501
2017-05-09 23:48:00,821675.8088922501
2017-05-09 23:53:00,821675.8088922501
2017-05-09 23:58:00,821675.8088922501
2017-05-10 00:03:00,821675.8088922501
2017-05-10 00:08:00,821675.8088922501
2017-05-10 00:13:00,821675.8088922501
2017-05-10 00:18:00,821675.8088922501
2017-05-10 00:23:00,821675.8088922501
2017-05-10 00:28:00,821675.8088922501
2017-05-10 00:33:00,821675.8088922501
2017-05-10 00:38:00,821675.8088922501
2017-05-10 00:43:00,821675.8088922501
2017-05-10 00:48:00,821675.8088922501
2017-05-10 00:53:00,821675.8088922501
2017-05-10 00:58:00,821675.8088922501
2017-05-10 01:03:00,821675.8088922501
2017-05-10 01:08:00,821675.8088922501
2017-05-10 01:13:00,821675.8088922501
2017-05-10 01:18:00,821675.8088922501
2017-05-10 01:23:00,821675.8088922501
2017-05-10 01:28:00,821675.8088922501
2017-05-10 01:33:00,821675.8088922501
2017-05-10 01:38:00,821675.8088922501
2017-05-10 01:43:00,821675.8088922501
2017-05-10 01:48:00,821675.8088922501
2017-05-10 01:53:00,821675.8088922501
2017-05-10 01:58:00,821675.8088922501
2017-05-10 02:03:00,821675.8088922501
2017-05-10 02:08:00,821675.8088922501
2017-05-10 02:13:00,821675.8088922501
2017-05-10 02:18:00,821675.8088922501
2017-05-10 02:23:00,821675.8088922501
2017-05-10 02:28:00,821675.8088922501
2017-05-10 02:33:00,821675.8088922501
2017-05-10 02:38:00,821675.8088922501
2017-05-10 02:43:00,821675.8088922501
2017-05-10 02:48:00,821675.8088922501
2017-05-10 02:53:00,821675.8088922501
2017-05-10 02:58:00,821675.8088922501
2017-05-10 03:03:00,821675.8088922501
2017-05-10 03:08:00,821675.8088922501
2017-05-10 03:13:00,821675.8088922501
2017-05-10 03:18:00,821675.8088922501
2017-05-10 03:23:00,821675.8088922501
2017-05-10 03:28:00,821675.8088922501
2017-05-10 03:33:00,821675.8088922501
2017-05-10 03:38:00,821675.8088922501
2017-05-10 03:43:00,821675.8088922501
2017-05-10 03:48:00,821675.8088922501
2017-05-10 03:53:00,821675.8088922501
2017-05-10 03:58:00,821675.8088922501
2017-05-10 04:03:00,821675.8088922501
2017-05-10 04:08:00,821675.8088922501
2017-05-10 04:13:00,821675.8088922501
2017-05-10 04:18:00,821675.8088922501
2017-05-10 04:23:00,821675.8088922501
2017-05-10 04:28:00,821675.8088922501
2017-05-10 04:33:00,821675.8088922501
2017-05-10 04:38:00,821675.8088922501
2017-05-10 04:43:00,821675.8088922501
2017-05-10 04:48:00,821675.8088922501
2017-05-10 04:53:00,821675.8088922501
2017-05-10 04:58:00,821675.8088922501
2017-05-10 05:03:00,821675.8088922501
2017-05-10 05:08:00,821675.8088922501
2017-05-10 05:13:00,821675.8088922501
2017-05-10 05:18:00,821675.8088922501
2017-05-10 05:23:00,821675.8088922501
2017-05-10 05:28:00,821675.8088922501
2017-05-10 05:33:00,821675.8088922501
2017-05-10 05:38:00,821675.8088922501
2017-05-10 05:43:00,821675.8088922501
2017-05-10 05:48:00,821675.8088922501
2017-05-10 05:53:00,821675.8088922501
2017-05-10 05:58:00,821675.8088922501
2017-05-10 06:03:00,821675.8088922501
2017-05-10 06:08:00,821675.8088922501
2017-05-10 06:13:00,821675.8088922501
2017-05-10 06:18:00,821675.8088922501
2017-05-10 06:23:00,821675.8088922501
2017-05-10 06:28:00,821675.8088922501
2017-05-10 06:33:00,821675.8088922501
2017-05-10 06:38:00,821675.8088922501
2017-05-10 06:43:00,821675.8088922501
2017-05-10 06:48:00,821675.8088922501
2017-05-10 06:53:00,821675.8088922501
2017-05-10 06:58:00,821675.8088922501
2017-05-10 07:03:00,821675.8088922501
2017-05-10 07:08:00,821675.8088922501
2017-05-10 07:13:00,821675.8088922501
2017-05-10 07:18:00,821675.8088922501
2017-05-10 07:23:00,821675.8088922501
2017-05-10 07:28:00,821675.8088922501
2017-05-10 07:33:00,821675.8088922501
2017-05-10 07:38:00,821675.8088922501
2017-05-10 07:43:00,821675.8088922501
2017-05-10 07:48:00,821675.8088922501
2017-05-10 07:53:00,821675.8088922501
2017-05-10 07:58:00,821675.8088922501
2017-05-10 08:03:00,821675.8088922501
2017-05-10 08:08:00,821675.8088922501
2017-05-10 08:13:00,821675.8088922501
2017-05-10 08:18:00,821675.8088922501
2017-05-10 08:23:00,821675.8088922501
2017-05-10 08:28:00,821675.8088922501
2017-05-10 08:33:00,821675.8088922501
2017-05-10 08:38:00,821675.8088922501
2017-05-10 08:43:00,821675.8088922501
2017-05-10 08:48:00,821675.8088922501
2017-05-10 08:53:00,821675.8088922501
2017-05-10 08:58:00,821675.8088922501
2017-05-10 09:03:00,821675.8088922501
2017-05-10 09:08:00,821675.8088922501
2017-05-10 09:13:00,821675.8088922501
2017-05-10 09:18:00,821675.8088922501
2017-05-10 09:23:00,821675.8088922501
2017-05-10 09:28:00,821675.8088922501
2017-05-10 09:33:00,821675.8088922501
2017-05-10 09:38:00,821675.8088922501
2017-05-10 09:43:00,821675.8088922501
2017-05-10 09:48:00,821675.8088922501
2017-05-10 09:53:00,821675.8088922501
2017-05-10 09:58:00,821675.8088922501
2017-05-10 10:03:00,821675.8088922501
2017-05-10 10:08:00,821675.8088922501
2017-05-10 10:13:00,821675.8088922501
2017-05-10 10:18:00,821675.8088922501
2017-05-10 10:23:00,821675.8088922501
2017-05-10 10:28:00,821675.8088922501
2017-05-10 10:33:00,821675.8088922501
2017-05-10 10:38:00,821675.8088922501
2017-05-10 10:43:00,821675.8088922501
2017-05-10 10:48:00,821675.8088922501
2017-05-10 10:53:00,821675.8088922501
2017-05-10 10:58:00,821675.8088922501
2017-05-10 11:03:00,821675.8088922501
2017-05-10 11:08:00,821675.8088922501
2017-05-10 11:13:00,821675.8088922501
2017-05-10 11:18:00,821675.8088922501
2017-05-10 11:23:00,821675.8088922501
2017-05-10 11:28:00,821675.8088922501
2017-05-10 11:33:00,821675.8088922501
2017-05-10 11:38:00,821675.8088922501
2017-05-10 11:43:00,821675.8088922501
2017-05-10 11:48:00,821675.8088922501
2017-05-10 11:53:00,821675.8088922501
2017-05-10 11:58:00,821675.8088922501
2017-05-10 12:03:00,821675.8088922501
2017-05-10 12:08:00,821675.8088922501
2017-05-10 12:13:00,821675.8088922501
